Device_Type,Brand,Model,Age_Years,Condition_Label,Condition_Score,Screen_Damage,Body_Damage,Battery_Health,Original_Price,Depreciation_Rate,Current_Market_Price,Resale_Price,Exchange_Price,Repair_Cost,Refurbished_Price,Demand_Score,Best_Action,Profit_if_Repaired,OLX_Resale_Price,Cashify_Exchange_Price,Price_Variation_%
Tablet,Apple,iPad Air,2,Good,89,No,No,51,60000,0.26,32856,29241,25819,0,36551,81,Repair,7310,29089,22586,-0.52
Tablet,Apple,iPad Air,1,Good,88,No,No,49,60000,0.26,44400,39072,34260,0,48840,51,Repair,9768,42601,34257,9.03
Tablet,Apple,iPad Air,3,Good,88,No,No,64,60000,0.14,38163,33583,28212,0,41978,65,Repair,8395,35619,25945,6.06
Tablet,Apple,iPad Air,4,Good,87,No,No,95,60000,0.2,24576,21381,16711,0,26726,65,Repair,5345,21742,17318,1.69
Tablet,Apple,iPad Air,5,Good,87,No,No,43,60000,0.1,35429,30823,24458,0,38528,82,Repair,7705,33102,23893,7.39
Tablet,Apple,iPad Air,2,Good,87,No,No,49,60000,0.2,38400,33408,25486,0,41760,73,Repair,8352,33138,25886,-0.81
Tablet,Apple,iPad Air,2,Good,86,No,No,60,60000,0.19,39366,33854,27774,0,42317,49,Repair,8463,31513,26050,-6.91
Tablet,Apple,iPad Air,4,Good,86,No,No,78,60000,0.15,31320,26935,19805,0,33668,78,Repair,6733,26802,17130,-0.49
Tablet,Apple,iPad Air,4,Good,86,No,No,89,60000,0.24,20017,17214,12824,0,21517,78,Repair,4303,17037,11391,-1.03
Tablet,Apple,iPad Air,5,Good,86,No,No,53,60000,0.1,35429,30468,26145,0,38085,69,Repair,7617,33291,25320,9.27
Tablet,Apple,iPad Air,2,Good,85,No,No,50,60000,0.24,34656,29457,21726,0,36821,77,Repair,7364,29160,20209,-1.01
Tablet,Apple,iPad Air,4,Good,84,No,No,58,60000,0.11,37645,31621,24923,0,39526,60,Repair,7905,30219,23330,-4.43
Tablet,Apple,iPad Air,3,Good,83,No,No,71,60000,0.29,21474,17823,12525,0,22278,48,Repair,4455,19497,11571,9.39
Tablet,Apple,iPad Air,2,Good,83,No,No,55,60000,0.23,35574,29526,22029,0,36907,58,Repair,7381,27518,20225,-6.8
Tablet,Apple,iPad Air,2,Good,82,No,No,98,60000,0.23,35574,29170,25304,0,36462,74,Repair,7292,26314,23341,-9.79
Tablet,Apple,iPad Air,4,Good,81,No,No,67,60000,0.13,34373,27842,24905,0,34802,94,Repair,6960,28379,24397,1.93
Tablet,Apple,iPad Air,5,Good,80,No,No,93,60000,0.16,25092,20073,14744,0,25091,66,Repair,5018,18130,13009,-9.68
Tablet,Apple,iPad Air,3,Good,79,No,No,90,60000,0.14,38163,30148,25706,0,37685,63,Repair,7537,28313,22839,-6.09
Tablet,Apple,iPad Air,3,Good,78,No,No,61,60000,0.15,36847,28740,20674,0,35925,81,Repair,7185,26031,21469,-9.43
Tablet,Apple,iPad Air,3,Good,78,No,No,87,60000,0.29,21474,16749,14604,0,20936,60,Repair,4187,16164,15288,-3.49
Tablet,Apple,iPad Air,2,Good,78,No,No,50,60000,0.17,41334,32240,25729,0,40300,51,Repair,8060,30059,22178,-6.76
Tablet,Apple,iPad Air,4,Good,77,No,No,84,60000,0.2,24576,18923,14753,0,23653,68,Repair,4730,18165,13816,-4.01
Tablet,Apple,iPad Air,4,Good,77,No,No,100,60000,0.26,17991,13853,10779,0,17316,67,Repair,3463,13600,9480,-1.83
Tablet,Apple,iPad Air,6,Good,76,No,No,63,60000,0.13,26017,19772,14468,0,24715,60,Repair,4943,20360,13595,2.97
Tablet,Apple,iPad Air,2,Average,71,No,No,49,60000,0.14,44375,31506,27860,0,39382,79,Repair,7876,31610,27338,0.33
Tablet,Apple,iPad Air,3,Average,70,No,No,55,60000,0.27,23341,16338,13765,0,20422,84,Repair,4084,15908,11864,-2.63
Tablet,Apple,iPad Air,3,Average,69,No,No,76,60000,0.25,25312,17465,14860,0,21831,56,Repair,4366,16034,14242,-8.19
Tablet,Apple,iPad Air,1,Average,69,No,No,40,60000,0.12,52800,36432,29078,0,45540,47,Repair,9108,38829,29507,6.58
Tablet,Apple,iPad Air,2,Average,69,No,No,87,60000,0.27,31973,22061,17411,0,27576,77,Repair,5515,21926,15651,-0.61
Tablet,Apple,iPad Air,1,Average,68,No,No,76,60000,0.19,48600,33048,25924,0,41310,82,Repair,8262,32338,24103,-2.15
Tablet,Apple,iPad Air,3,Average,68,No,No,47,60000,0.27,23341,15871,11488,0,19838,73,Repair,3967,15962,11140,0.57
Tablet,Apple,iPad Air,5,Average,66,No,No,44,60000,0.19,20920,13807,9699,0,17258,66,Repair,3451,13731,8836,-0.55
Tablet,Apple,iPad Air,5,Average,65,No,No,78,60000,0.26,13314,8654,7107,0,10817,87,Resell,2163,7833,6061,-9.49
Tablet,Apple,iPad Air,4,Average,64,No,Yes,86,60000,0.3,14405,9219,6616,2713,11523,71,Resell,-409,10065,6268,9.18
Tablet,Apple,iPad Air,1,Average,64,No,Yes,66,60000,0.11,53400,34176,28731,3362,42720,45,Repair,5182,35575,24802,4.09
Tablet,Apple,iPad Air,5,Average,64,No,Yes,51,60000,0.15,26622,17038,13090,1812,21297,77,Resell,2447,16826,12617,-1.24
Tablet,Apple,iPad Air,6,Average,62,No,Yes,59,60000,0.22,13511,8376,5879,1185,10470,65,Resell,909,8785,5707,4.88
Tablet,Apple,iPad Air,1,Average,61,No,Yes,71,60000,0.23,46200,28182,23840,2088,35227,83,Repair,4957,25601,23440,-9.16
Tablet,Apple,iPad Air,5,Average,59,Yes,Yes,57,60000,0.22,17323,10220,8796,5809,12775,82,Resell,-3254,9365,8990,-8.37
Tablet,Apple,iPad Air,6,Average,59,Yes,Yes,88,60000,0.26,9852,5812,4426,4534,7265,48,Resell,-3081,5938,4501,2.17
Tablet,Apple,iPad Air,4,Average,59,Yes,Yes,74,60000,0.17,28474,16799,13073,6652,20998,87,Resell,-2453,16228,12747,-3.4
Tablet,Apple,iPad Air,3,Average,58,Yes,Yes,41,60000,0.22,28473,16514,12032,7137,20642,57,Resell,-3009,16632,12355,0.71
Tablet,Apple,iPad Air,2,Average,57,Yes,Yes,72,60000,0.19,39366,22438,15928,6311,28047,77,Resell,-702,21142,16012,-5.78
Tablet,Apple,iPad Air,2,Average,57,Yes,Yes,66,60000,0.24,34656,19753,15747,9218,24691,54,Resell,-4280,20548,14689,4.02
Tablet,Apple,iPad Air,4,Average,56,Yes,Yes,77,60000,0.29,15247,8538,6948,6841,10672,61,Resell,-4707,8227,6144,-3.64
Tablet,Apple,iPad Air,2,Poor,55,Yes,Yes,66,60000,0.29,30246,16635,12367,8290,20793,82,Resell,-4132,15383,11363,-7.53
Tablet,Apple,iPad Air,4,Poor,55,Yes,Yes,48,60000,0.19,25828,14205,12363,9602,17756,59,Resell,-6051,13242,11556,-6.78
Tablet,Apple,iPad Air,5,Poor,54,Yes,Yes,45,60000,0.23,16240,8769,7573,4149,10961,51,Resell,-1957,8741,6843,-0.32
Tablet,Apple,iPad Air,5,Poor,53,Yes,Yes,44,60000,0.14,28225,14959,13452,3813,18698,84,Resell,-74,16137,12788,7.87
Tablet,Apple,iPad Air,2,Poor,53,Yes,Yes,47,60000,0.28,31104,16485,12802,7583,20606,64,Resell,-3462,15980,12149,-3.06
Tablet,Apple,iPad Air,6,Poor,53,Yes,Yes,82,60000,0.3,7058,3740,3091,4090,4675,55,Resell,-3155,3418,3033,-8.61
Tablet,Apple,iPad Air,1,Poor,53,Yes,Yes,48,60000,0.24,45600,24168,17546,8573,30210,79,Resell,-2531,23885,18018,-1.17
Tablet,Apple,iPad Air,1,Poor,53,Yes,Yes,75,60000,0.18,49200,26076,18803,5494,32595,55,Resell,1025,28137,18842,7.9
Tablet,Apple,iPad Air,5,Poor,52,Yes,Yes,98,60000,0.29,10825,5629,5051,3881,7036,56,Resell,-2474,5812,5178,3.25
Tablet,Apple,iPad Air,2,Poor,51,Yes,Yes,77,60000,0.22,36504,18617,13271,4403,23271,90,Resell,251,17243,11656,-7.38
Tablet,Apple,iPad Air,5,Poor,51,Yes,Yes,95,60000,0.15,26622,13577,9949,3960,16971,78,Resell,-566,13104,9234,-3.48
Tablet,Apple,iPad Air,6,Poor,50,Yes,Yes,81,60000,0.11,29818,14909,12577,7128,18636,48,Resell,-3401,15055,11449,0.98
Tablet,Apple,iPad Air,3,Poor,50,Yes,Yes,94,60000,0.17,34307,17153,13984,6264,21441,68,Resell,-1976,16978,13949,-1.02
Tablet,Apple,iPad Air,6,Poor,49,Yes,Yes,54,60000,0.27,9080,4449,3326,5151,5561,92,Resell,-4039,4512,3094,1.42
Tablet,Apple,iPad Air,2,Poor,49,Yes,Yes,50,60000,0.11,47526,23287,17509,6622,29108,81,Resell,-801,25484,18304,9.43
Tablet,Apple,iPad Air,4,Poor,48,Yes,Yes,72,60000,0.12,35981,17270,12947,6846,21587,93,Resell,-2529,16439,11666,-4.81
Tablet,Apple,iPad Air,1,Poor,48,Yes,Yes,73,60000,0.28,43200,20736,15679,8297,25920,62,Resell,-3113,20364,15179,-1.79
Tablet,Apple,iPad Air,1,Poor,46,Yes,Yes,86,60000,0.13,52200,24012,19661,8480,30015,57,Resell,-2477,24785,18495,3.22
Tablet,Apple,iPad Air,2,Poor,45,Yes,Yes,88,60000,0.23,35574,16008,11365,3689,20010,47,Resell,313,15282,11094,-4.54
Tablet,Apple,iPad Air,3,Poor,43,Yes,Yes,80,60000,0.12,40888,17581,13068,6623,21976,84,Resell,-2228,16461,12775,-6.37
Tablet,Apple,iPad Air,6,Poor,42,Yes,Yes,57,60000,0.25,10678,4484,3591,5323,5605,58,Resell,-4202,4303,3605,-4.04
Tablet,Apple,iPad Air,6,Poor,42,Yes,Yes,100,60000,0.28,8358,3510,2907,7703,4387,42,Resell,-6826,3366,2658,-4.1
Tablet,Apple,iPad Air,4,Poor,41,Yes,Yes,94,60000,0.29,15247,6251,5147,7732,7813,71,Resell,-6170,6014,4582,-3.79
Tablet,Apple,iPad Air,5,Poor,41,Yes,Yes,97,60000,0.24,15213,6237,5381,8430,7796,85,Resell,-6871,6453,4758,3.46
Tablet,Apple,iPad Air,1,Poor,41,Yes,Yes,57,60000,0.13,52200,21402,17722,3499,26752,56,Resell,1851,22176,16544,3.62
Tablet,Apple,iPad Air,2,Poor,40,Yes,Yes,41,60000,0.26,32856,13142,9629,7692,16427,44,Resell,-4407,12687,8509,-3.46
Tablet,Apple,iPad Air,4,Poor,39,Yes,Yes,99,60000,0.17,28474,11104,8479,5286,13880,79,Resell,-2510,11986,8260,7.94
Tablet,Apple,iPad Air,6,Poor,38,Yes,Yes,68,60000,0.22,13511,5134,4092,5412,6417,64,Resell,-4129,5259,3794,2.43
Tablet,Apple,iPad Air,2,Poor,38,Yes,Yes,43,60000,0.19,39366,14959,10575,6856,18698,73,Resell,-3117,15645,9817,4.59
Tablet,Apple,iPad Air,3,Poor,37,Yes,Yes,61,60000,0.24,26338,9745,7974,6945,12181,89,Resell,-4509,10314,7137,5.84
Tablet,Apple,iPad Air,3,Poor,36,Yes,Yes,98,60000,0.27,23341,8402,7233,6237,10502,70,Resell,-4137,8148,6797,-3.02
Tablet,Apple,iPad Air,3,Poor,35,Yes,Yes,63,60000,0.15,36847,12896,9354,5928,16120,67,Resell,-2704,13422,8555,4.08
Tablet,Apple,iPad Air,6,Poor,34,Yes,Yes,45,60000,0.3,7058,2399,1752,8706,2998,72,Resell,-8107,2567,1656,7.0
Tablet,Apple,iPad Air,5,Poor,34,Yes,Yes,81,60000,0.15,26622,9051,7635,4835,11313,56,Resell,-2573,9727,6642,7.47
Tablet,Apple,iPad Air,3,Poor,33,Yes,Yes,70,60000,0.1,43740,14434,12886,5469,18042,45,Resell,-1861,15352,13184,6.36
Tablet,Apple,iPad Air,4,Poor,33,Yes,Yes,52,60000,0.22,22209,7328,6256,4887,9160,83,Resell,-3055,6636,5825,-9.44
Tablet,Apple,iPad Air,2,Poor,32,Yes,Yes,41,60000,0.21,37446,11982,9761,4816,14977,92,Resell,-1821,11266,8789,-5.98
Tablet,Apple,iPad Air,1,Poor,31,Yes,Yes,47,60000,0.15,51000,15810,11757,7613,19762,88,Resell,-3661,14831,10796,-6.19
Tablet,Apple,iPad Air,4,Poor,31,Yes,Yes,66,60000,0.1,39366,12203,9449,6960,15253,73,Resell,-3910,12948,8146,6.11
Tablet,Apple,iPad Air,3,Poor,30,Yes,Yes,90,60000,0.24,26338,7901,5563,4786,9876,75,Resell,-2811,7998,4968,1.23
Tablet,Apple,iPad Air,4,Poor,30,Yes,Yes,70,60000,0.2,24576,7372,6434,5736,9215,49,Resell,-3893,7332,5922,-0.54
Tablet,Lenovo,Yoga Tab,6,Good,95,No,No,50,40000,0.27,6053,5750,4527,0,7187,51,Resell,1437,5578,4589,-2.99
Tablet,Lenovo,Yoga Tab,3,Good,95,No,No,68,40000,0.29,14316,13600,11794,0,17000,66,Repair,3400,14578,12176,7.19
Tablet,Lenovo,Yoga Tab,1,Good,93,No,No,43,40000,0.2,32000,29760,21149,0,37200,55,Repair,7440,32204,18517,8.21
Tablet,Lenovo,Yoga Tab,2,Good,93,No,No,83,40000,0.28,20736,19284,16277,0,24105,78,Repair,4821,18960,15576,-1.68
Tablet,Lenovo,Yoga Tab,6,Good,91,No,No,72,40000,0.15,15085,13727,11266,0,17158,54,Repair,3431,14927,9756,8.74
Tablet,Lenovo,Yoga Tab,4,Good,91,No,No,100,40000,0.18,18084,16456,13102,0,20570,55,Repair,4114,16166,11738,-1.76
Tablet,Lenovo,Yoga Tab,1,Good,90,No,No,77,40000,0.12,35200,31680,27817,0,39600,91,Repair,7920,33137,23867,4.6
Tablet,Lenovo,Yoga Tab,2,Good,89,No,No,61,40000,0.16,28223,25118,20428,0,31397,57,Repair,6279,27258,18991,8.52
Tablet,Lenovo,Yoga Tab,1,Good,88,No,No,45,40000,0.26,29600,26048,20459,0,32560,62,Repair,6512,24941,21345,-4.25
Tablet,Lenovo,Yoga Tab,5,Good,88,No,No,84,40000,0.19,13947,12273,8721,0,15341,85,Repair,3068,12755,8315,3.93
Tablet,Lenovo,Yoga Tab,1,Good,88,No,No,54,40000,0.27,29200,25696,18115,0,32120,65,Repair,6424,26043,15443,1.35
Tablet,Lenovo,Yoga Tab,5,Good,86,No,No,75,40000,0.23,10827,9311,6584,0,11638,59,Resell,2327,9376,6783,0.7
Tablet,Lenovo,Yoga Tab,5,Good,85,No,No,99,40000,0.17,15756,13392,10098,0,16740,58,Repair,3348,14192,9116,5.97
Tablet,Lenovo,Yoga Tab,1,Good,85,No,No,95,40000,0.25,30000,25500,18012,0,31875,68,Repair,6375,27335,16346,7.2
Tablet,Lenovo,Yoga Tab,5,Good,84,No,No,67,40000,0.22,11548,9700,8019,0,12125,64,Resell,2425,10556,7001,8.82
Tablet,Lenovo,Yoga Tab,5,Good,82,No,No,79,40000,0.12,21109,17309,15146,0,21636,94,Repair,4327,18135,14023,4.77
Tablet,Lenovo,Yoga Tab,3,Good,82,No,No,88,40000,0.14,25442,20862,16295,0,26077,69,Repair,5215,19108,14925,-8.41
Tablet,Lenovo,Yoga Tab,3,Good,81,No,No,93,40000,0.11,28198,22840,20524,0,28550,77,Repair,5710,21017,20528,-7.98
Tablet,Lenovo,Yoga Tab,3,Good,80,No,No,91,40000,0.19,21257,17005,15148,0,21256,62,Repair,4251,15658,15461,-7.92
Tablet,Lenovo,Yoga Tab,6,Good,78,No,No,74,40000,0.15,15085,11766,10547,0,14707,88,Resell,2941,10867,8984,-7.64
Tablet,Lenovo,Yoga Tab,2,Good,78,No,No,72,40000,0.21,24964,19471,17501,0,24338,73,Repair,4867,21169,16588,8.72
Tablet,Lenovo,Yoga Tab,3,Good,76,No,No,44,40000,0.22,18982,14426,12471,0,18032,87,Repair,3606,13448,10778,-6.78
Tablet,Lenovo,Yoga Tab,1,Good,76,No,No,78,40000,0.25,30000,22800,18882,0,28500,55,Repair,5700,22784,17327,-0.07
Tablet,Lenovo,Yoga Tab,4,Good,76,No,No,74,40000,0.23,14061,10686,7588,0,13357,41,Resell,2671,9739,7361,-8.86
Tablet,Lenovo,Yoga Tab,5,Average,75,No,No,79,40000,0.14,18817,14112,11235,0,17640,52,Repair,3528,14286,10597,1.23
Tablet,Lenovo,Yoga Tab,1,Average,71,No,No,91,40000,0.19,32400,23004,18717,0,28755,68,Repair,5751,24240,19150,5.37
Tablet,Lenovo,Yoga Tab,4,Average,70,No,No,81,40000,0.26,11994,8395,7125,0,10493,52,Resell,2098,7636,7241,-9.04
Tablet,Lenovo,Yoga Tab,6,Average,68,No,No,56,40000,0.19,11297,7681,5459,0,9601,77,Resell,1920,8359,4967,8.83
Tablet,Lenovo,Yoga Tab,2,Average,68,No,No,61,40000,0.27,21315,14494,10433,0,18117,52,Repair,3623,13588,10537,-6.25
Tablet,Lenovo,Yoga Tab,5,Average,67,No,No,68,40000,0.13,19936,13357,11383,0,16696,45,Repair,3339,13632,11281,2.06
Tablet,Lenovo,Yoga Tab,5,Average,67,No,No,65,40000,0.19,13947,9344,7246,0,11680,89,Resell,2336,8728,6490,-6.59
Tablet,Lenovo,Yoga Tab,1,Average,66,No,No,44,40000,0.14,34400,22704,18609,0,28380,68,Repair,5676,24947,17874,9.88
Tablet,Lenovo,Yoga Tab,6,Average,66,No,No,50,40000,0.29,5124,3381,2421,0,4226,59,Resell,845,3618,2334,7.01
Tablet,Lenovo,Yoga Tab,4,Average,65,No,No,77,40000,0.15,20880,13572,10551,0,16965,70,Repair,3393,14845,10619,9.38
Tablet,Lenovo,Yoga Tab,1,Average,64,No,Yes,65,40000,0.25,30000,19200,15828,3614,24000,85,Resell,1186,20131,13989,4.85
Tablet,Lenovo,Yoga Tab,4,Average,63,No,Yes,67,40000,0.18,18084,11392,9529,3835,14240,91,Resell,-987,10865,8592,-4.63
Tablet,Lenovo,Yoga Tab,6,Average,63,No,Yes,40,40000,0.23,8336,5251,4376,2190,6563,58,Resell,-878,5597,4512,6.59
Tablet,Lenovo,Yoga Tab,3,Average,62,No,Yes,100,40000,0.15,24564,15229,11360,3099,19036,51,Resell,708,14696,10747,-3.5
Tablet,Lenovo,Yoga Tab,4,Average,62,No,Yes,78,40000,0.15,20880,12945,10418,3506,16181,65,Resell,-270,12275,9558,-5.18
Tablet,Lenovo,Yoga Tab,1,Average,61,No,Yes,47,40000,0.17,33200,20252,16219,1913,25315,49,Repair,3150,21532,15941,6.32
Tablet,Lenovo,Yoga Tab,2,Average,61,No,Yes,73,40000,0.21,24964,15228,11976,1260,19035,57,Resell,2547,15378,11442,0.99
Tablet,Lenovo,Yoga Tab,1,Average,60,No,Yes,98,40000,0.27,29200,17520,12888,1973,21900,54,Resell,2407,17865,11279,1.97
Tablet,Lenovo,Yoga Tab,3,Average,60,No,Yes,67,40000,0.19,21257,12754,9498,1820,15942,59,Resell,1368,12806,8145,0.41
Tablet,Lenovo,Yoga Tab,6,Average,57,Yes,Yes,89,40000,0.23,8336,4751,3601,7892,5938,42,Resell,-6705,4978,3219,4.78
Tablet,Lenovo,Yoga Tab,4,Average,56,Yes,Yes,84,40000,0.19,17218,9642,8163,7471,12052,46,Resell,-5061,10481,8537,8.7
Tablet,Lenovo,Yoga Tab,3,Poor,55,Yes,Yes,96,40000,0.22,18982,10440,7384,7105,13050,93,Resell,-4495,11146,6617,6.76
Tablet,Lenovo,Yoga Tab,2,Poor,55,Yes,Yes,86,40000,0.17,27556,15155,11377,6850,18943,45,Resell,-3062,13760,11293,-9.2
Tablet,Lenovo,Yoga Tab,4,Poor,55,Yes,Yes,76,40000,0.11,25096,13802,10517,4623,17252,41,Resell,-1173,12991,10892,-5.88
Tablet,Lenovo,Yoga Tab,3,Poor,53,Yes,Yes,72,40000,0.13,26340,13960,10372,7227,17450,74,Resell,-3737,13343,10599,-4.42
Tablet,Lenovo,Yoga Tab,6,Poor,52,Yes,Yes,59,40000,0.14,16182,8414,6205,5563,10517,77,Resell,-3460,7881,5479,-6.33
Tablet,Lenovo,Yoga Tab,5,Poor,52,Yes,Yes,88,40000,0.28,7739,4024,3563,5287,5030,56,Resell,-4281,3892,3524,-3.28
Tablet,Lenovo,Yoga Tab,1,Poor,51,Yes,Yes,42,40000,0.16,33600,17136,13146,6654,21420,54,Resell,-2370,16037,13623,-6.41
Tablet,Lenovo,Yoga Tab,3,Poor,51,Yes,Yes,65,40000,0.13,26340,13433,9714,7946,16791,52,Resell,-4588,12676,8654,-5.64
Tablet,Lenovo,Yoga Tab,5,Poor,50,Yes,Yes,73,40000,0.19,13947,6973,5871,7745,8716,85,Resell,-6002,6351,5348,-8.92
Tablet,Lenovo,Yoga Tab,3,Poor,48,Yes,Yes,61,40000,0.14,25442,12212,8676,7224,15265,58,Resell,-4171,11496,8665,-5.86
Tablet,Lenovo,Yoga Tab,6,Poor,46,Yes,Yes,67,40000,0.27,6053,2784,2253,8292,3480,69,Resell,-7596,2930,2062,5.24
Tablet,Lenovo,Yoga Tab,3,Poor,43,Yes,Yes,76,40000,0.3,13719,5899,4730,3842,7373,69,Resell,-2368,5761,4460,-2.34
Tablet,Lenovo,Yoga Tab,3,Poor,42,Yes,Yes,81,40000,0.24,17559,7374,5685,8808,9217,42,Resell,-6965,7810,5607,5.91
Tablet,Lenovo,Yoga Tab,1,Poor,41,Yes,Yes,62,40000,0.29,28400,11644,8221,7888,14555,78,Resell,-4977,11546,8085,-0.84
Tablet,Lenovo,Yoga Tab,3,Poor,41,Yes,Yes,72,40000,0.26,16208,6645,5970,6363,8306,94,Resell,-4702,6999,5250,5.33
Tablet,Lenovo,Yoga Tab,2,Poor,41,Yes,Yes,57,40000,0.27,21315,8739,6772,9221,10923,93,Resell,-7037,8610,5992,-1.48
Tablet,Lenovo,Yoga Tab,3,Poor,40,Yes,Yes,96,40000,0.16,23708,9483,7064,4982,11853,72,Resell,-2612,8768,6791,-7.54
Tablet,Lenovo,Yoga Tab,5,Poor,40,Yes,Yes,64,40000,0.17,15756,6302,4556,5274,7877,78,Resell,-3699,5908,4129,-6.25
Tablet,Lenovo,Yoga Tab,2,Poor,40,Yes,Yes,58,40000,0.27,21315,8526,7375,5301,10657,51,Resell,-3170,8398,7653,-1.5
Tablet,Lenovo,Yoga Tab,5,Poor,36,Yes,Yes,41,40000,0.16,16728,6022,4778,4831,7527,50,Resell,-3326,6579,4339,9.25
Tablet,Lenovo,Yoga Tab,5,Poor,36,Yes,Yes,81,40000,0.24,10142,3651,2772,6741,4563,49,Resell,-5829,3823,2357,4.71
Tablet,Lenovo,Yoga Tab,5,Poor,35,Yes,Yes,59,40000,0.17,15756,5514,4723,7178,6892,48,Resell,-5800,6014,4857,9.07
Tablet,Lenovo,Yoga Tab,4,Poor,34,Yes,Yes,90,40000,0.14,21880,7439,5386,6590,9298,42,Resell,-4731,8097,5069,8.85
Tablet,Lenovo,Yoga Tab,4,Poor,34,Yes,Yes,70,40000,0.14,21880,7439,5609,4503,9298,75,Resell,-2644,8067,5564,8.44
Tablet,Lenovo,Yoga Tab,2,Poor,33,Yes,Yes,42,40000,0.25,22500,7425,5349,6789,9281,52,Resell,-4933,7315,5044,-1.48
Tablet,Lenovo,Yoga Tab,6,Poor,32,Yes,Yes,62,40000,0.23,8336,2667,1889,8149,3333,84,Resell,-7483,2862,1894,7.31
Tablet,Lenovo,Yoga Tab,5,Poor,31,Yes,Yes,63,40000,0.17,15756,4884,4297,7218,6105,59,Resell,-5997,5064,3706,3.69
Tablet,Lenovo,Yoga Tab,3,Poor,31,Yes,Yes,93,40000,0.25,16875,5231,3745,6221,6538,43,Resell,-4914,4991,3560,-4.59
Tablet,Lenovo,Yoga Tab,5,Poor,31,Yes,Yes,87,40000,0.3,6722,2083,1529,6248,2603,47,Resell,-5728,2051,1345,-1.54
Tablet,Lenovo,Yoga Tab,5,Poor,31,Yes,Yes,60,40000,0.26,8876,2751,2289,7447,3438,51,Resell,-6760,2768,2263,0.62
Tablet,Lenovo,Yoga Tab,5,Poor,30,Yes,Yes,77,40000,0.25,9492,2847,2169,4588,3558,87,Resell,-3877,2675,1973,-6.04
Tablet,Lenovo,Yoga Tab,6,Poor,30,Yes,Yes,85,40000,0.18,12160,3648,2893,6150,4560,43,Resell,-5238,3850,2951,5.54
Tablet,Lenovo,Yoga Tab,1,Poor,30,Yes,Yes,97,40000,0.21,31600,9480,8484,4516,11850,40,Resell,-2146,9151,7957,-3.47
Tablet,Samsung,Tab S8,2,Good,89,No,No,76,65000,0.1,52650,46858,39625,0,58572,60,Repair,11714,49113,38829,4.81
Tablet,Samsung,Tab S8,5,Good,89,No,No,86,65000,0.12,34302,30528,21508,0,38160,91,Repair,7632,27615,21760,-9.54
Tablet,Samsung,Tab S8,1,Good,88,No,No,71,65000,0.2,52000,45760,37476,0,57200,93,Repair,11440,47769,32685,4.39
Tablet,Samsung,Tab S8,1,Good,88,No,No,78,65000,0.16,54600,48048,37640,0,60060,47,Repair,12012,49156,38284,2.31
Tablet,Samsung,Tab S8,3,Good,87,No,No,73,65000,0.15,39918,34728,28347,0,43410,42,Repair,8682,32836,28122,-5.45
Tablet,Samsung,Tab S8,6,Good,86,No,No,95,65000,0.29,8326,7160,5629,0,8950,72,Resell,1790,7813,5780,9.12
Tablet,Samsung,Tab S8,5,Good,85,No,No,58,65000,0.2,21299,18104,14764,0,22630,86,Repair,4526,18855,14922,4.15
Tablet,Samsung,Tab S8,5,Good,85,No,No,64,65000,0.18,24098,20483,14435,0,25603,84,Repair,5120,20608,15105,0.61
Tablet,Samsung,Tab S8,3,Good,85,No,No,92,65000,0.19,34543,29361,24281,0,36701,54,Repair,7340,31953,20689,8.83
Tablet,Samsung,Tab S8,1,Good,84,No,No,52,65000,0.24,49400,41496,33959,0,51870,90,Repair,10374,42250,35591,1.82
Tablet,Samsung,Tab S8,3,Good,82,No,No,87,65000,0.29,23264,19076,14722,0,23845,73,Repair,4769,20251,15280,6.16
Tablet,Samsung,Tab S8,6,Good,82,No,No,53,65000,0.12,30186,24752,20712,0,30940,73,Repair,6188,26414,21269,6.71
Tablet,Samsung,Tab S8,1,Good,81,No,No,41,65000,0.11,57850,46858,38165,0,58572,71,Repair,11714,48791,37466,4.13
Tablet,Samsung,Tab S8,3,Good,81,No,No,64,65000,0.18,35838,29028,22070,0,36285,91,Repair,7257,30170,21845,3.93
Tablet,Samsung,Tab S8,6,Good,81,No,No,98,65000,0.3,7647,6194,4337,0,7742,54,Resell,1548,6197,4056,0.05
Tablet,Samsung,Tab S8,1,Good,81,No,No,68,65000,0.22,50700,41067,30362,0,51333,42,Repair,10266,37163,28343,-9.51
Tablet,Samsung,Tab S8,3,Good,80,No,No,59,65000,0.29,23264,18611,13581,0,23263,58,Repair,4652,19694,11605,5.82
Tablet,Samsung,Tab S8,4,Good,79,No,No,48,65000,0.15,33930,26804,19705,0,33505,40,Repair,6701,24813,18777,-7.43
Tablet,Samsung,Tab S8,6,Good,78,No,No,47,65000,0.3,7647,5964,4927,0,7455,78,Resell,1491,5368,5001,-9.99
Tablet,Samsung,Tab S8,5,Good,78,No,No,99,65000,0.13,32397,25269,21734,0,31586,58,Repair,6317,27681,20584,9.55
Tablet,Samsung,Tab S8,2,Good,78,No,No,78,65000,0.15,46962,36630,29459,0,45787,54,Repair,9157,33910,30654,-7.43
Tablet,Samsung,Tab S8,2,Average,73,No,No,79,65000,0.11,51486,37584,26314,0,46980,69,Repair,9396,38269,27146,1.82
Tablet,Samsung,Tab S8,5,Average,73,No,No,49,65000,0.13,32397,23649,19528,0,29561,59,Repair,5912,24382,18164,3.1
Tablet,Samsung,Tab S8,6,Average,73,No,No,90,65000,0.16,22834,16668,12867,0,20835,42,Repair,4167,15614,11733,-6.32
